,club_name,long_name,player_face_url,club_logo_url,nation_flag_url
447,Wolverhampton Wanderers,Jonathan Castro Otto,https://cdn.sofifa.net/players/210/455/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/es.png
1776,Levante Unión Deportiva,Nemanja Radoja,https://cdn.sofifa.net/players/225/028/22_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/rs.png
909,RC Celta de Vigo,Hugo Mallo Novegil,https://cdn.sofifa.net/players/194/229/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
1208,RCD Espanyol de Barcelona,Sergi Gómez Solà,https://cdn.sofifa.net/players/199/577/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png
1483,Pachuca,Gustavo Daniel Cabral Cáceres,https://cdn.sofifa.net/players/165/536/22_120.png,https://cdn.sofifa.net/teams/110147/60.png,https://cdn.sofifa.net/flags/ar.png
972,RC Celta de Vigo,Santiago Mina Lorenzo,https://cdn.sofifa.net/players/212/623/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
4006,Girona FC,David Juncà Reñé,https://cdn.sofifa.net/players/202/501/22_120.png,https://cdn.sofifa.net/teams/110062/60.png,https://cdn.sofifa.net/flags/es.png
395,Valencia CF,Daniel Wass,https://cdn.sofifa.net/players/172/522/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/dk.png
7980,CD Lugo,Josep Señé Escudero,https://cdn.sofifa.net/players/227/990/22_120.png,https://cdn.sofifa.net/teams/110831/60.png,https://cdn.sofifa.net/flags/es.png
1164,Club Libertad,Marcelo Alfonso Díaz Rojas,https://cdn.sofifa.net/players/176/930/22_120.png,https://cdn.sofifa.net/teams/111008/60.png,https://cdn.sofifa.net/flags/cl.png
4251,Olympique Lyonnais,Pape Cheikh Diop Gueye,https://cdn.sofifa.net/players/226/773/22_120.png,https://cdn.sofifa.net/teams/66/60.png,https://cdn.sofifa.net/flags/sn.png
2330,1. FSV Mainz 05,Aarón Martín Caricol,https://cdn.sofifa.net/players/236/295/22_120.png,https://cdn.sofifa.net/teams/169/60.png,https://cdn.sofifa.net/flags/es.png
500,Valencia CF,Maximiliano Gómez González,https://cdn.sofifa.net/players/239/207/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/uy.png
1664,RC Celta de Vigo,Rubén Blanco Veiga,https://cdn.sofifa.net/players/211/101/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
1405,RC Celta de Vigo,Brais Méndez Portela,https://cdn.sofifa.net/players/235/944/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
985,Napoli,Stanislav Lobotka,https://cdn.sofifa.net/players/216/435/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/sk.png
3368,FC Midtjylland,Pione Sisto Ifolo Emirmija,https://cdn.sofifa.net/players/212/196/22_120.png,https://cdn.sofifa.net/teams/1516/60.png,https://cdn.sofifa.net/flags/dk.png
3614,Fatih Karagümrük S.K.,Emre Mor,https://cdn.sofifa.net/players/231/240/22_120.png,https://cdn.sofifa.net/teams/111117/60.png,https://cdn.sofifa.net/flags/tr.png
2189,Elche CF,Lucas Ariel Boyé,https://cdn.sofifa.net/players/222/041/22_120.png,https://cdn.sofifa.net/teams/468/60.png,https://cdn.sofifa.net/flags/ar.png
2492,SD Eibar,Yoel Rodríguez Oterino,https://cdn.sofifa.net/players/185/181/22_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png
1880,RC Celta de Vigo,Francisco José Beltrán Peinado,https://cdn.sofifa.net/players/235/997/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
1190,RC Celta de Vigo,Néstor Alejandro Araújo Razo,https://cdn.sofifa.net/players/192/041/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/mx.png
4204,CD Leganés,Iván Villar Martínez,https://cdn.sofifa.net/players/222/572/22_120.png,https://cdn.sofifa.net/teams/100888/60.png,https://cdn.sofifa.net/flags/es.png
9773,RC Celta de Vigo,Carlos Domínguez Cáceres,https://cdn.sofifa.net/players/262/140/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
3539,RC Celta de Vigo,Kevin Vázquez Comesaña,https://cdn.sofifa.net/players/228/716/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
2678,RC Celta de Vigo,Augusto Jorge Mateo Solari,https://cdn.sofifa.net/players/212/214/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/ar.png
6363,RC Celta de Vigo,Miguel Baeza Pérez,https://cdn.sofifa.net/players/258/271/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
2241,RC Celta de Vigo,Joseph Aidoo,https://cdn.sofifa.net/players/230/021/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/gh.png
603,RC Celta de Vigo,Renato Fabrizio Tapia Cortijo,https://cdn.sofifa.net/players/220/673/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/pe.png
7427,RC Celta de Vigo,José Manuel Fontán Mondragón,https://cdn.sofifa.net/players/258/728/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
781,Real Valladolid CF,Lucas René Olaza Catrofe,https://cdn.sofifa.net/players/221/832/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/uy.png
2130,Angers SCO,Sofiane Boufal,https://cdn.sofifa.net/players/211/381/22_120.png,https://cdn.sofifa.net/teams/1530/60.png,https://cdn.sofifa.net/flags/ma.png
1240,RC Celta de Vigo,Okay Yokuşlu,https://cdn.sofifa.net/players/205/201/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/tr.png
4941,Real Oviedo,David Costas Cordal,https://cdn.sofifa.net/players/219/848/22_120.png,https://cdn.sofifa.net/teams/110827/60.png,https://cdn.sofifa.net/flags/es.png
5002,Clube Sport Marítimo,Jorge Sáenz de Miera Colmeiro,https://cdn.sofifa.net/players/225/106/22_120.png,https://cdn.sofifa.net/teams/1893/60.png,https://cdn.sofifa.net/flags/es.png
6172,Al Ahli,Filip Bradarić,https://cdn.sofifa.net/players/241/670/22_120.png,https://cdn.sofifa.net/teams/112387/60.png,https://cdn.sofifa.net/flags/hr.png
9606,Fútbol Club Juárez,Gabriel Matías Fernández Leites,https://cdn.sofifa.net/players/251/611/22_120.png,https://cdn.sofifa.net/teams/113134/60.png,https://cdn.sofifa.net/flags/uy.png
0,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,https://cdn.sofifa.net/players/158/023/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/ar.png
52,FC Barcelona,Sergio Busquets i Burgos,https://cdn.sofifa.net/players/189/511/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
99,FC Barcelona,Gerard Piqué Bernabéu,https://cdn.sofifa.net/players/152/729/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
509,Vissel Kobe,Andrés Iniesta Luján,https://cdn.sofifa.net/players/000/041/22_120.png,https://cdn.sofifa.net/teams/101146/60.png,https://cdn.sofifa.net/flags/es.png
1167,Cagliari,José Martín Cáceres Silva,https://cdn.sofifa.net/players/182/495/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/uy.png
700,Lazio,Pedro Eliezer Rodríguez Ledesma,https://cdn.sofifa.net/players/189/505/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/es.png
3177,LA Galaxy,Víctor Vázquez Solsona,https://cdn.sofifa.net/players/189/508/22_120.png,https://cdn.sofifa.net/teams/697/60.png,https://cdn.sofifa.net/flags/es.png
97,AC Milan,Zlatan Ibrahimović,https://cdn.sofifa.net/players/041/236/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/se.png
870,LA Galaxy,Jonathan dos Santos Ramírez,https://cdn.sofifa.net/players/170/370/22_120.png,https://cdn.sofifa.net/teams/697/60.png,https://cdn.sofifa.net/flags/mx.png
50,FC Barcelona,Jordi Alba Ramos,https://cdn.sofifa.net/players/189/332/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
419,Real Betis Balompié,Marc Bartra Aregall,https://cdn.sofifa.net/players/198/141/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png
51,Liverpool,Thiago Alcântara do Nascimento,https://cdn.sofifa.net/players/189/509/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/es.png
203,Sevilla FC,Ivan Rakitić,https://cdn.sofifa.net/players/168/651/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/hr.png
734,RC Celta de Vigo,Denis Suárez Fernández,https://cdn.sofifa.net/players/205/192/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
23,Atlético de Madrid,Luis Alberto Suárez Díaz,https://cdn.sofifa.net/players/176/580/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/uy.png
676,Real Betis Balompié,Claudio Andrés Bravo Muñoz,https://cdn.sofifa.net/players/174/543/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/cl.png
558,Udinese Calcio,Gerard Deulofeu Lázaro,https://cdn.sofifa.net/players/202/477/22_120.png,https://cdn.sofifa.net/teams/55/60.png,https://cdn.sofifa.net/flags/es.png
426,Paris Saint-Germain,Rafael Alcântara do Nascimento,https://cdn.sofifa.net/players/201/400/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/br.png
5574,Beşiktaş JK,Douglas Pereira dos Santos,https://cdn.sofifa.net/players/193/429/22_120.png,https://cdn.sofifa.net/teams/327/60.png,https://cdn.sofifa.net/flags/br.png
3427,Getafe CF,Sandro Ramírez Castillo,https://cdn.sofifa.net/players/217/731/22_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png
1572,Real Betis Balompié,Martín Montoya Torralbo,https://cdn.sofifa.net/players/194/644/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png
1476,Vissel Kobe,Thomas Vermaelen,https://cdn.sofifa.net/players/157/304/22_120.png,https://cdn.sofifa.net/teams/101146/60.png,https://cdn.sofifa.net/flags/be.png
1207,Real Valladolid CF,Jordi Masip López,https://cdn.sofifa.net/players/199/575/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/es.png
1206,RC Celta de Vigo,Manuel Agudo Durán,https://cdn.sofifa.net/players/199/561/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png
83,Atlético de Madrid,Antoine Griezmann,https://cdn.sofifa.net/players/194/765/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/fr.png
3842,Galatasaray SK,Arda Turan,https://cdn.sofifa.net/players/143/745/22_120.png,https://cdn.sofifa.net/teams/325/60.png,https://cdn.sofifa.net/flags/tr.png
964,Everton,André Filipe Tavares Gomes,https://cdn.sofifa.net/players/211/575/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/pt.png
315,Villarreal CF,Francisco Alcácer García,https://cdn.sofifa.net/players/200/454/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
4690,Sporting Kansas City,Andreu Fontàs Prat,https://cdn.sofifa.net/players/192/476/22_120.png,https://cdn.sofifa.net/teams/696/60.png,https://cdn.sofifa.net/flags/es.png
8,FC Barcelona,Marc-André ter Stegen,https://cdn.sofifa.net/players/192/448/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/de.png
4899,Elche CF,Gerard Gumbau Garriga,https://cdn.sofifa.net/players/214/944/22_120.png,https://cdn.sofifa.net/teams/468/60.png,https://cdn.sofifa.net/flags/es.png
478,Wolverhampton Wanderers,Nélson Cabral Semedo,https://cdn.sofifa.net/players/227/928/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/pt.png
436,FC Barcelona,Samuel Yves Umtiti,https://cdn.sofifa.net/players/205/600/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/fr.png
111,Everton,Lucas Digne,https://cdn.sofifa.net/players/200/458/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/fr.png
313,Valencia CF,Jasper Cillessen,https://cdn.sofifa.net/players/199/987/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/nl.png
212,FC Barcelona,Philippe Coutinho Correia,https://cdn.sofifa.net/players/189/242/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/br.png
149,Al Ahli,José Paulo Bezzera Maciel Júnior,https://cdn.sofifa.net/players/187/961/22_120.png,https://cdn.sofifa.net/teams/112387/60.png,https://cdn.sofifa.net/flags/br.png
192,FC Barcelona,Ousmane Dembélé,https://cdn.sofifa.net/players/231/443/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/fr.png
602,Everton,Yerry Fernando Mina González,https://cdn.sofifa.net/players/220/523/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/co.png
5104,CD Leganés,José Manuel Arnáiz Díaz,https://cdn.sofifa.net/players/231/530/22_120.png,https://cdn.sofifa.net/teams/100888/60.png,https://cdn.sofifa.net/flags/es.png
553,Real Betis Balompié,Cristian Tello Herrera,https://cdn.sofifa.net/players/200/315/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png
222,FC Barcelona,Norberto Murara Neto,https://cdn.sofifa.net/players/194/404/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/br.png
3414,Shakhtar Donetsk,Marlon Santos da Silva Barbosa,https://cdn.sofifa.net/players/215/703/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,https://cdn.sofifa.net/flags/br.png
675,Hertha BSC,Kevin-Prince Boateng,https://cdn.sofifa.net/players/173/909/22_120.png,https://cdn.sofifa.net/teams/166/60.png,https://cdn.sofifa.net/flags/gh.png
1964,FC Barcelona,Óscar Mingueza García,https://cdn.sofifa.net/players/259/694/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
43,FC Barcelona,Frenkie de Jong,https://cdn.sofifa.net/players/228/702/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/nl.png
387,FC Barcelona,Pedro González López,https://cdn.sofifa.net/players/251/854/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
1133,FC Barcelona,Ronald Federico Araújo da Silva,https://cdn.sofifa.net/players/253/163/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/uy.png
3087,RB Leipzig,Moriba Kourouma Kourouma,https://cdn.sofifa.net/players/259/233/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/es.png
906,FC Barcelona,Martin Braithwaite Christensen,https://cdn.sofifa.net/players/193/290/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/dk.png
1437,FC Barcelona,Ricard Puig Martí,https://cdn.sofifa.net/players/242/816/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
207,Beşiktaş JK,Miralem Pjanić,https://cdn.sofifa.net/players/180/206/22_120.png,https://cdn.sofifa.net/teams/327/60.png,https://cdn.sofifa.net/flags/ba.png
1459,FC Barcelona,Anssumane Fati,https://cdn.sofifa.net/players/253/004/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
405,Inter,Alexis Alejandro Sánchez Sánchez,https://cdn.sofifa.net/players/184/941/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/cl.png
1148,AS Monaco,Francesc Fàbregas i Soler,https://cdn.sofifa.net/players/162/895/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/es.png
190,Juventus,Arthur Henrique Ramos de Oliveira Melo,https://cdn.sofifa.net/players/230/658/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/br.png
297,Inter,Arturo Erasmo Vidal Pardo,https://cdn.sofifa.net/players/181/872/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/cl.png
5192,FC Barcelona,Moussa Wagué,https://cdn.sofifa.net/players/237/156/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/sn.png
1912,Roma,Carles Pérez Sayol,https://cdn.sofifa.net/players/240/654/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/es.png
2358,SC Braga,Abel Ruiz Ortega,https://cdn.sofifa.net/players/239/250/22_120.png,https://cdn.sofifa.net/teams/1896/60.png,https://cdn.sofifa.net/flags/es.png
8315,FC Barcelona,Álex Collado Gutiérrez,https://cdn.sofifa.net/players/242/999/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png
2489,Real Valladolid CF,Roberto Jiménez Gago,https://cdn.sofifa.net/players/183/666/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/es.png
937,RCD Espanyol de Barcelona,Aleix Vidal Parreu,https://cdn.sofifa.net/players/202/493/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png
601,Sevilla FC,Munir El Haddadi Mohamed,https://cdn.sofifa.net/players/220/253/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/ma.png
551,Elche CF,Lucas Pérez Martínez,https://cdn.sofifa.net/players/199/354/22_120.png,https://cdn.sofifa.net/teams/468/60.png,https://cdn.sofifa.net/flags/es.png
2053,Deportivo Alavés,Joaquín Navarro Jiménez,https://cdn.sofifa.net/players/198/023/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
2754,Deportivo Alavés,Edgar Antonio Méndez Ortega,https://cdn.sofifa.net/players/219/728/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
1202,Deportivo Alavés,Tomás Pina Isla,https://cdn.sofifa.net/players/198/368/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
1021,Deportivo Alavés,Rubén Duarte Sánchez,https://cdn.sofifa.net/players/226/637/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
3434,Real Betis Balompié,Víctor Camarasa Ferrando,https://cdn.sofifa.net/players/219/571/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png
2684,Chicago Fire Football Club,Álvaro Medrán Just,https://cdn.sofifa.net/players/212/476/22_120.png,https://cdn.sofifa.net/teams/693/60.png,https://cdn.sofifa.net/flags/es.png
3905,Shenzhen FC,Mubarak Wakaso,https://cdn.sofifa.net/players/188/337/22_120.png,https://cdn.sofifa.net/teams/111773/60.png,https://cdn.sofifa.net/flags/gh.png
784,Lazio,Jonathan Rodríguez Menéndez,https://cdn.sofifa.net/players/222/943/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/es.png
2555,Real Oviedo,Borja González Tomás,https://cdn.sofifa.net/players/194/996/22_120.png,https://cdn.sofifa.net/teams/110827/60.png,https://cdn.sofifa.net/flags/es.png
2571,Deportivo Alavés,John Guidetti,https://cdn.sofifa.net/players/199/602/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/se.png
3235,Real Valladolid CF,Raúl García Carnero,https://cdn.sofifa.net/players/198/240/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/es.png
1406,CA Osasuna,Darko Brašanac,https://cdn.sofifa.net/players/236/221/22_120.png,https://cdn.sofifa.net/teams/479/60.png,https://cdn.sofifa.net/flags/rs.png
3376,Fútbol Club Juárez,Diego Alejandro Rolan Silva,https://cdn.sofifa.net/players/213/114/22_120.png,https://cdn.sofifa.net/teams/113134/60.png,https://cdn.sofifa.net/flags/uy.png
1670,Deportivo Alavés,Pere Pons Riera,https://cdn.sofifa.net/players/211/706/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
2116,Cádiz CF,Rubén Sobrino Pozuelo,https://cdn.sofifa.net/players/208/622/22_120.png,https://cdn.sofifa.net/teams/1968/60.png,https://cdn.sofifa.net/flags/es.png
712,Deportivo Alavés,Víctor Laguardia Cisneros,https://cdn.sofifa.net/players/194/222/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
446,Deportivo Alavés,Fernando Pacheco Flores,https://cdn.sofifa.net/players/209/960/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
990,AS Monaco,Guillermo Alfonso Maripán Loaysa,https://cdn.sofifa.net/players/219/145/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/cl.png
1029,Villarreal CF,Alfonso Pedraza Sag,https://cdn.sofifa.net/players/228/302/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
2355,Sport-Club Freiburg,Ermedin Demirović,https://cdn.sofifa.net/players/238/900/22_120.png,https://cdn.sofifa.net/teams/25/60.png,https://cdn.sofifa.net/flags/ba.png
1609,Nottingham Forest,Rodrigo Ely,https://cdn.sofifa.net/players/202/445/22_120.png,https://cdn.sofifa.net/teams/14/60.png,https://cdn.sofifa.net/flags/br.png
2770,Real Zaragoza,Carlos Martín Vigaray,https://cdn.sofifa.net/players/221/923/22_120.png,https://cdn.sofifa.net/teams/244/60.png,https://cdn.sofifa.net/flags/es.png
11272,Rodez Aveyron Football,Enzo Alan Zidane Fernández,https://cdn.sofifa.net/players/211/234/22_120.png,https://cdn.sofifa.net/teams/111659/60.png,https://cdn.sofifa.net/flags/fr.png
137,AC Milan,Theo Bernard François Hernández,https://cdn.sofifa.net/players/232/656/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/fr.png
66,Atlético de Madrid,Marcos Llorente Moreno,https://cdn.sofifa.net/players/226/161/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png
1546,Watford,Francisco Femenía Far,https://cdn.sofifa.net/players/189/860/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/es.png
2222,San Jose Earthquakes,Cristian Omar Espinoza,https://cdn.sofifa.net/players/226/385/22_120.png,https://cdn.sofifa.net/teams/111928/60.png,https://cdn.sofifa.net/flags/ar.png
876,Deportivo Alavés,José Luis Sanmartín Mato,https://cdn.sofifa.net/players/173/608/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
918,Deportivo Alavés,Florian Lejeune,https://cdn.sofifa.net/players/197/948/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/fr.png
2802,Futebol Clube de Famalicão,Adrián Marín Gómez,https://cdn.sofifa.net/players/224/921/22_120.png,https://cdn.sofifa.net/teams/112809/60.png,https://cdn.sofifa.net/flags/es.png
2793,Deportivo Alavés,Luis Jesús Rioja González,https://cdn.sofifa.net/players/224/415/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
1728,RCD Mallorca,Rodrigo Andrés Battaglia,https://cdn.sofifa.net/players/219/576/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/ar.png
1918,Deportivo Alavés,Martín Aguirregabiria Padilla,https://cdn.sofifa.net/players/241/827/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
8217,Deportivo Alavés,Alberto Rodríguez Baró,https://cdn.sofifa.net/players/238/446/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png
10806,Real Zaragoza,Borja Sainz Eguskiza,https://cdn.sofifa.net/players/252/929/22_120.png,https://cdn.sofifa.net/teams/244/60.png,https://cdn.sofifa.net/flags/es.png
5855,Hannover 96,Patrick Twumasi,https://cdn.sofifa.net/players/221/793/22_120.png,https://cdn.sofifa.net/teams/485/60.png,https://cdn.sofifa.net/flags/gh.png
7946,Sheffield United,Oliver Burke,https://cdn.sofifa.net/players/225/632/22_120.png,https://cdn.sofifa.net/teams/1794/60.png,https://cdn.sofifa.net/flags/gb-sct.png
4084,RSC Anderlecht,Lisandro Magallán,https://cdn.sofifa.net/players/211/263/22_120.png,https://cdn.sofifa.net/teams/229/60.png,https://cdn.sofifa.net/flags/ar.png
1512,Al Ahli,Ljubomir Fejsa,https://cdn.sofifa.net/players/183/376/22_120.png,https://cdn.sofifa.net/teams/112387/60.png,https://cdn.sofifa.net/flags/rs.png
5917,SD Eibar,Javier Muñoz Jiménez,https://cdn.sofifa.net/players/226/157/22_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png
