,x,y,player_name,team,position,foot,goals,agg_position
987,-2.1620672,7.9892955,Wojciech Szczęsny,Poland,Goalkeeper,Right Foot,0.0,Goalkeeper
988,3.3951735,6.9338994,Juan Fernando Quintero Paniagua,Colombia,Center Attacking Midfield,Left Foot,0.25,Attacking Midfield
989,9.193374,7.1114593,Wílmar Enrique Barrios Terán,Colombia,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
990,8.706672,8.371017,Davinson Sánchez Mina,Colombia,Left Center Back,Right Foot,0.0,Center Back
991,8.854614,3.5815842,Dawid Kownacki,Poland,Left Wing,Right Foot,0.0,Left Wing
992,9.407668,8.246197,Jan Bednarek,Poland,Left Center Back,Right Foot,0.1666666666666666,Center Back
993,4.3019066,3.2720754,Nacer Chadli,Belgium,Left Wing Back,Right Foot,0.125,Left Back
994,3.6595044,3.28285,Thorgan Hazard,Belgium,Left Wing Back,Right Foot,0.3333333333333333,Left Back
995,5.2918553,7.0399055,Mousa Sidi Yaya Dembélé,Belgium,Center Defensive Midfield,Left Foot,0.0,Defensive Midfield
996,8.896471,3.149716,Luis Carlos Tejada Hansell,Panama,Center Forward,Right Foot,0.0,Striker
997,8.172025,4.4014373,Gabriel Arturo Torres Tejada,Panama,Center Forward,Right Foot,0.0,Striker
998,7.8357506,4.295846,Ismael Díaz De León,Panama,Left Wing,Right Foot,0.0,Left Wing
999,3.7770925,9.067494,Erick Javier Davis Grajales,Panama,Left Back,Left Foot,0.0,Left Back
1000,3.8576543,3.366557,Michael Amir Murillo Bermudez,Panama,Right Back,Right Foot,0.0,Right Back
1001,8.205446,2.2480907,Eden Hazard,Belgium,Left Attacking Midfield,Right Foot,0.3,Left Wing
1002,-1.9598274,7.588917,Jaime Manuel Penedo Cano,Panama,Goalkeeper,Right Foot,0.0,Goalkeeper
1003,9.08235,8.373964,Gabriel Enrique Gómez Girón,Panama,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1004,8.279169,7.9025316,Román Aureliano Torres Morcillo,Panama,Right Center Back,Right Foot,0.0,Center Back
1005,7.137712,2.8750162,Dries Mertens,Belgium,Right Attacking Midfield,Right Foot,0.1,Right Wing
1006,9.264845,7.135458,Axel Witsel,Belgium,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
1007,3.3506196,6.8805656,Aníbal Cesis Godoy,Panama,Left Center Midfield,Left Foot,0.0,Center Midfield
1008,2.7585833,5.8425274,Romelu Lukaku Menama,Belgium,Center Forward,Left Foot,0.7272727272727273,Striker
1009,4.0025196,6.6270304,José Luis Rodríguez Francis,Panama,Left Wing,Left Foot,0.0,Left Wing
1010,3.55234,2.9887495,Thomas Meunier,Belgium,Right Wing Back,Right Foot,0.2,Right Back
1011,6.879622,1.9697938,Kevin De Bruyne,Belgium,Right Attacking Midfield,Right Foot,0.2,Right Wing
1012,9.650951,8.361274,Anga Dedryck Boyata,Belgium,Center Back,Right Foot,0.0,Center Back
1013,7.6628413,2.5175757,Edgar Yoel Bárcenas Herrera,Panama,Right Wing,Right Foot,0.0,Right Wing
1014,10.275126,2.990135,Blas Antonio Miguel Pérez Ortega,Panama,Center Forward,Right Foot,0.0,Striker
1015,8.593904,8.647966,Fidel Escobar Mendieta,Panama,Left Center Back,Right Foot,0.0,Center Back
1016,8.362594,3.623338,Armando Enrique Cooper Whitaker,Panama,Right Center Midfield,Right Foot,0.0,Center Midfield
1017,9.86749,3.3001418,Mohammad Ibrahim Al Sahlawi,Saudi Arabia,Center Forward,Right Foot,0.0,Striker
1018,8.241165,4.474417,Mohammed Kanoo,Saudi Arabia,Right Wing,Right Foot,0.0,Right Wing
1019,3.7054696,9.147712,Diego Sebastián Laxalt Suárez,Uruguay,Left Back,Left Foot,0.0,Left Back
1020,7.757078,5.388529,Hussain Al Mogahwi,Saudi Arabia,Right Center Midfield,Right Foot,0.0,Center Midfield
1021,5.3380466,7.657094,Ali Albulayhi,Saudi Arabia,Left Center Back,Left Foot,0.0,Center Back
1022,-0.8160134,8.483721,Mohammed Khalil Al Owais,Saudi Arabia,Goalkeeper,Left Foot,0.0,Goalkeeper
1023,8.923751,8.214337,Osama Abdulrezag Hawsawi,Saudi Arabia,Right Center Back,Right Foot,0.0,Center Back
1024,7.5515437,3.0196137,Taisir Jabir Al Jassim,Saudi Arabia,Right Center Midfield,Right Foot,0.0,Center Midfield
1025,3.7848756,2.869191,Mohammed Al Burayk,Saudi Arabia,Right Back,Right Foot,0.0,Right Back
1026,3.3173437,6.824339,Salman Mohammed Al Faraj,Saudi Arabia,Left Center Midfield,Left Foot,0.3333333333333333,Center Midfield
1027,7.33785,3.306435,Hattan Babhir,Saudi Arabia,Right Midfield,Right Foot,0.0,Right Wing
1028,7.943442,2.3730874,Salem Mohammed Al Dawsari,Saudi Arabia,Left Midfield,Right Foot,0.3333333333333333,Left Wing
1029,4.204049,8.615528,Yasir Gharsan Al Shahrani,Saudi Arabia,Left Back,Right Foot,0.0,Left Back
1030,8.770715,6.934257,Abdullah Ibrahim Otayf,Saudi Arabia,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1031,9.482824,2.6308615,Fahad Mosaed Al Muwallad Al Harbi,Saudi Arabia,Center Forward,Right Foot,0.0,Striker
1032,4.221419,8.634497,Chul Hong,South Korea,Left Back,Left Foot,0.0,Left Back
1033,7.2106156,7.500744,Woo-Young Jung,South Korea,Left Center Midfield,Right Foot,0.0,Center Midfield
1034,6.867979,2.928283,Jesús Manuel Corona Ruíz,Mexico,Left Wing,Left Foot,0.0,Left Wing
1035,8.115912,3.586797,Seung-Woo Lee,South Korea,Left Midfield,Right Foot,0.0,Left Wing
1036,-1.4846313,7.951605,Hyeon-Woo Jo,South Korea,Goalkeeper,Right Foot,0.0,Goalkeeper
1037,8.566796,8.259975,Carlos Joel Salcedo Hernández,Mexico,Right Center Back,Right Foot,0.0,Center Back
1038,7.9076457,2.5756826,Hee-Chan Hwang,South Korea,Left Center Forward,Right Foot,0.0,Striker
1039,3.318375,3.6641102,Edson Omar Álvarez Velázquez,Mexico,Right Back,Right Foot,0.0,Right Back
1040,4.0505724,8.675704,Min-Woo Kim,South Korea,Left Back,Left Foot,0.0,Left Back
1041,3.2146144,6.752326,Jae-Sung Lee,South Korea,Center Attacking Midfield,Left Foot,0.0,Attacking Midfield
1042,7.7809787,6.3148236,Se-Jong Ju,South Korea,Left Midfield,Right Foot,0.0,Left Wing
1043,8.081514,3.4013937,Seon-Min Moon,South Korea,Left Midfield,Right Foot,0.0,Left Wing
1044,4.0377,8.8307495,Jesús Daniel Gallardo Vasconcelos,Mexico,Left Back,Left Foot,0.0,Left Back
1045,3.3319056,2.800982,Yong Lee,South Korea,Right Back,Right Foot,0.0,Right Back
1046,8.493187,2.2558768,Hirving Rodrigo Lozano Bahena,Mexico,Left Wing,Right Foot,0.25,Left Wing
1047,8.242431,8.253581,Hyun-Soo Jang,South Korea,Right Center Back,Right Foot,0.0,Center Back
1048,5.456721,7.935772,Young-Gwon Kim,South Korea,Left Center Back,Left Foot,0.3333333333333333,Center Back
1049,8.390599,6.9522777,Sung-Yeung Ki,South Korea,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1050,6.1663947,2.0373929,Lucas Torreira Di Pascua,Uruguay,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1051,7.397277,4.065597,Ramadan Sobhi Ramadan Ahmed,Egypt,Left Midfield,Right Foot,0.0,Left Wing
1052,8.762437,3.797505,Mahmoud Abdul Monem Abdelhamid Soliman,Egypt,Left Center Forward,Right Foot,0.0,Striker
1053,6.525531,2.745602,Carlos Andrés Sánchez Arcosa,Uruguay,Right Wing,Right Foot,0.0,Right Wing
1054,7.119378,5.983863,Sam Morsy,Egypt,Left Center Midfield,Right Foot,0.0,Center Midfield
1055,-1.7518584,8.074266,Néstor Fernando Muslera Micol,Uruguay,Goalkeeper,Right Foot,0.0,Goalkeeper
1056,-1.291554,7.646954,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,Goalkeeper,Right Foot,0.0,Goalkeeper
1057,3.4335012,2.685948,Ahmed Fathy Abdel Meneim Ibrahim,Egypt,Right Back,Right Foot,0.0,Right Back
1058,8.286042,2.9473429,Amr Medhat Warda,Egypt,Right Wing,Right Foot,0.0,Right Wing
1059,8.49965,8.477676,Ali Gabr,Egypt,Right Center Back,Right Foot,0.0,Center Back
1060,9.168994,6.921519,Tarek Hamed,Egypt,Left Center Midfield,Right Foot,0.0,Center Midfield
1061,8.954461,8.248903,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,Left Center Back,Right Foot,0.0,Center Back
1062,6.5398884,2.5120401,Abdalla Mahmoud El Said Bekhit,Egypt,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
1063,8.89234,6.0135736,Mohamed Naser Elsayed Elneny,Egypt,Right Center Midfield,Right Foot,0.0,Center Midfield
1064,6.9995136,4.048092,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
1065,8.312623,6.1539583,Rodrigo Bentancur Colmán,Uruguay,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
1066,10.348253,2.8705037,Marwan Mohsen,Egypt,Center Forward,Right Foot,0.0,Striker
1067,8.793839,2.972252,Mahmoud Ibrahim Hassan,Egypt,Left Wing,Right Foot,0.0,Left Wing
1068,3.967925,3.4047263,Guillermo Varela Olivera,Uruguay,Right Back,Right Foot,0.0,Right Back
1069,8.818057,6.6811647,Matías Vecino Falero,Uruguay,Left Midfield,Right Foot,0.0,Left Wing
1070,3.6392868,9.229428,Mohamed Abdul Shafy Sayed Abouezeid,Egypt,Left Back,Left Foot,0.0,Left Back
1071,8.372097,3.1031356,Nahitan Michel Nández Acosta,Uruguay,Right Center Midfield,Right Foot,0.0,Center Midfield
1072,8.560749,2.226756,Edinson Roberto Cavani Gómez,Uruguay,Right Center Forward,Right Foot,0.75,Striker
1073,5.7709527,6.4962797,Florent Malouda,Chelsea,Left Wing,Left Foot,0.0,Left Wing
1074,8.694145,6.648766,John Michael Nchekwube Obinna,Nigeria,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
1075,5.7009892,6.509327,Ryan Bertrand,Chelsea,Left Wing,Left Foot,0.0,Left Wing
1076,9.13896,3.6004899,Salomon Armand Magloire Kalou,Chelsea,Right Wing,Right Foot,0.0,Right Wing
1077,4.180987,8.337219,Diego Armando Valentin Contento,Bayern Munich,Left Back,Left Foot,0.0,Left Back
1078,3.6291878,3.3322794,José Bosingwa da Silva,Chelsea,Right Back,Right Foot,0.0,Right Back
1079,6.6709743,6.8218803,David Luiz Moreira Marinho,Chelsea,Right Center Back,Right Foot,1.0,Center Back
1080,8.945176,6.275577,Anatoliy Tymoshchuk,Bayern Munich,Left Center Back,Right Foot,0.0,Center Back
1081,3.3351374,9.198246,Ashley Cole,Arsenal,Left Back,Left Foot,0.0357142857142857,Left Back
1082,-0.811854,8.512458,Petr Čech,Chelsea,Goalkeeper,Left Foot,0.0,Goalkeeper
1083,8.756782,7.4342394,Gary Cahill,Chelsea,Left Center Back,Right Foot,0.0,Center Back
1084,8.737089,5.9301815,Frank Lampard,Chelsea,Left Defensive Midfield,Right Foot,0.3333333333333333,Defensive Midfield
1085,10.143736,2.69566,Didier Yves Drogba Tébily,Chelsea,Center Forward,Right Foot,2.0,Striker
1086,8.185723,4.9406376,Alberto Gilardino,AC Milan,Center Forward,Right Foot,0.0,Striker
1087,4.8207297,4.5781794,Kakhaber Kaladze,AC Milan,Left Back,Left Foot,0.0,Left Back
1088,8.658986,4.6041317,Peter Crouch,Aston Villa,Right Center Forward,Right Foot,0.0,Striker
1089,6.0782723,7.4841833,Daniel Munthe Agger,Liverpool,Left Center Back,Left Foot,0.0,Center Back
1090,4.4253883,8.194224,Marek Jankulovski,AC Milan,Left Back,Left Foot,0.0,Left Back
1091,8.676888,3.4717405,Filippo Inzaghi,AC Milan,Center Forward,Right Foot,2.0,Striker
1092,3.5592175,3.3737576,Massimo Oddo,AC Milan,Right Back,Right Foot,0.0,Right Back
1093,3.708364,6.4388127,Boudewijn Zenden,Liverpool,Left Wing,Left Foot,0.0,Left Wing
1094,-1.5377262,7.7101383,José Manuel Reina Páez,Liverpool,Goalkeeper,Right Foot,0.0,Goalkeeper
1095,6.496002,7.4691215,Massimo Ambrosini,AC Milan,Right Center Midfield,Right Foot,0.0,Center Midfield
1096,9.807695,2.8223965,Dirk Kuijt,Liverpool,Center Forward,Right Foot,1.0,Striker
1097,6.685064,5.3388085,Joe Gomez,Liverpool,Right Back,Right Foot,0.0,Right Back
1098,8.627076,6.867936,Eric Dier,England,Center Defensive Midfield,Right Foot,0.1666666666666666,Defensive Midfield
1099,7.72881,3.5749772,Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Right Midfield,Right Foot,0.0,Right Wing
1100,7.7599344,3.602543,Divock Okoth Origi,Liverpool,Center Forward,Right Foot,1.0,Striker
1101,-2.0920682,8.195427,Alisson Ramsés Becker,Brazil,Goalkeeper,Right Foot,0.0,Goalkeeper
1102,7.718248,2.4477923,Heung-Min Son,South Korea,Left Wing,Right Foot,0.5,Left Wing
1103,3.358063,8.756785,Danny Rose,England,Left Midfield,Left Foot,0.0,Left Wing
1104,5.298823,8.305412,Jan Vertonghen,Belgium,Left Center Back,Left Foot,0.0909090909090909,Center Back
1105,7.100509,2.185973,Christian Dannemann Eriksen,Denmark,Center Attacking Midfield,Right Foot,0.1666666666666666,Attacking Midfield
1106,9.670236,2.1786296,Bamidele Alli,England,Left Attacking Midfield,Right Foot,0.1666666666666666,Left Wing
1107,-0.7654001,8.77167,Hugo Lloris,France,Goalkeeper,Left Foot,0.0,Goalkeeper
1108,8.704277,4.692356,Harry Winks,Tottenham Hotspur,Left Center Midfield,Right Foot,0.0,Center Midfield
1109,7.1289206,4.9775887,Moussa Sissoko,France,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
1110,8.776864,4.7565227,Fábio Henrique Tavares,Liverpool,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1111,9.902869,2.1014893,Harry Kane,England,Center Forward,Right Foot,0.8571428571428571,Striker
1112,8.324999,8.342948,Joël Andre Job Matip,Liverpool,Right Center Back,Right Foot,0.0,Center Back
1113,7.3580155,5.8735833,Dejan Stanković,Inter Milan,Left Back,Right Foot,0.0,Left Back
1114,8.115877,3.8153033,Miroslav Klose,Bayern Munich,Left Wing,Right Foot,0.0,Left Wing
1115,-0.97237605,8.007241,Júlio César Soares de Espíndola,Inter Milan,Goalkeeper,Left Foot,0.0,Goalkeeper
1116,4.2869053,6.0877886,Ivica Olić,Bayern Munich,Left Center Forward,Left Foot,0.0,Striker
1117,7.3775663,3.3437185,Hamit Altıntop,Bayern Munich,Left Wing,Right Foot,0.0,Left Wing
1118,3.9538884,8.3421135,Holger Badstuber,Bayern Munich,Left Back,Left Foot,0.0,Left Back
1119,-1.221611,7.522595,Hans-Jörg Butt,Bayern Munich,Goalkeeper,Right Foot,0.0,Goalkeeper
1120,4.0496106,4.9369392,Cristian Eugen Chivu,Inter Milan,Left Back,Left Foot,0.0,Left Back
1121,2.9451802,6.1865764,Goran Pandev,North Macedonia,Right Center Forward,Left Foot,0.25,Striker
1122,5.7247887,7.909528,Walter Adrián Samuel Luján ,Inter Milan,Left Center Back,Left Foot,0.0,Center Back
1123,7.0009456,6.544353,Javier Aldemar Zanetti,Inter Milan,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
1124,8.935748,7.786559,Daniel Van Buyten,Bayern Munich,Right Center Back,Right Foot,0.0,Center Back
1125,4.28987,3.1372602,Maicon Douglas Sisenando,Inter Milan,Right Back,Right Foot,0.0,Right Back
1126,6.937864,7.0693455,Lucimar da Silva Ferreira,Inter Milan,Right Center Back,Right Foot,0.0,Center Back
1127,5.57361,7.769517,Esteban Matías Cambiasso Delau,Inter Milan,Left Defensive Midfield,Left Foot,0.0,Defensive Midfield
1128,6.5764413,5.581796,Pedro Emanuel dos Santos Martins Silva,FC Porto,Left Center Back,Right Foot,0.0,Center Back
1129,6.059613,4.9001307,Benni McCarthy,FC Porto,Right Center Forward,Right Foot,0.0,Striker
1130,7.218238,3.787953,Shabani Christophe Nonda,AS Monaco,Right Center Midfield,Right Foot,0.0,Center Midfield
1131,5.958141,4.9466896,Dmitriy Alenichev,FC Porto,Left Center Forward,Right Foot,1.0,Striker
1132,9.262691,3.3984869,Dado Prso,AS Monaco,Right Wing,Right Foot,0.0,Right Wing
1133,8.472297,8.494464,Julien Rodriguez,AS Monaco,Right Center Back,Right Foot,0.0,Center Back
1134,7.82481,5.643691,Lucas Bernardi,AS Monaco,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1135,6.130936,7.6351924,Gaël Givet-Viaros,AS Monaco,Left Center Back,Left Foot,0.0,Center Back
1136,-1.5391645,7.579632,Flavio Roma,AS Monaco,Goalkeeper,Right Foot,0.0,Goalkeeper
1137,7.7525525,7.5429974,Andreas Vasilios Zikos,AS Monaco,Left Center Midfield,Right Foot,0.0,Center Midfield
1138,8.73056,6.983677,Pedro Miguel da Silva Mendes,FC Porto,Right Center Midfield,Right Foot,0.0,Center Midfield
1139,7.8847632,7.4491405,Francisco José Rodrigues da Costa,FC Porto,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
1140,8.340743,3.0765064,Edouard Cissé,AS Monaco,Right Center Midfield,Right Foot,0.0,Center Midfield
1141,-1.2417098,7.694176,Vítor Manuel Martins Baía,FC Porto,Goalkeeper,Right Foot,0.0,Goalkeeper
1142,4.0515785,8.842125,Nuno Jorge Pereira Silva Valente,FC Porto,Left Back,Left Foot,0.0,Left Back
1143,3.8845599,6.799113,Jérôme Rothen,AS Monaco,Left Wing,Left Foot,0.0,Left Wing
1144,8.574767,2.8278267,Carlos Alberto Gomes de Jesus,FC Porto,Left Center Forward,Right Foot,1.0,Striker
1145,4.167642,3.0487328,Paulo Renato Rebocho Ferreira,FC Porto,Right Back,Right Foot,0.0,Right Back
1146,7.8212605,8.004992,Jorge Paulo Costa Almeida,FC Porto,Right Center Back,Right Foot,0.0,Center Back
1147,9.348445,3.9570916,Vanderlei Fernandes Silva,FC Porto,Right Center Forward,Right Foot,0.0,Striker
1148,8.819397,7.9714985,Toby Alderweireld,Belgium,Right Center Back,Right Foot,0.0,Center Back
1149,9.898268,2.8100278,Mario Gómez García,Bayern Munich,Center Forward,Right Foot,0.1666666666666666,Striker
1150,6.621859,6.123915,Luiz Gustavo Dias,Bayern Munich,Left Wing,Not Specified,0.0,Left Wing
1151,5.5626726,5.6597404,Julian Schieber,Borussia Dortmund,Right Wing,Left Foot,0.0,Right Wing
1152,6.1376767,5.9420047,Nuri Şahin,Borussia Dortmund,Right Defensive Midfield,Left Foot,0.0,Defensive Midfield
1153,7.388461,2.48726,Marco Reus,Germany,Center Attacking Midfield,Right Foot,0.25,Attacking Midfield
1154,8.507303,5.8649883,İlkay Gündoğan,Germany,Right Defensive Midfield,Right Foot,0.2,Defensive Midfield
1155,7.2045856,7.0405173,Sven Bender,Borussia Dortmund,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
1156,4.0950866,8.251907,Marcel Schmelzer,Borussia Dortmund,Left Back,Left Foot,0.0,Left Back
1157,3.556739,3.5404975,Łukasz Piszczek,Poland,Right Back,Right Foot,0.0,Right Back
1158,7.708702,2.7100005,Franck Bilal Ribéry,Bayern Munich,Left Wing,Right Foot,0.0,Left Wing
1159,8.4938135,2.9785788,Jakub Błaszczykowski,Borussia Dortmund,Right Wing,Right Foot,0.0,Right Wing
1160,-0.92154205,8.500943,Roman Weidenfeller,Borussia Dortmund,Goalkeeper,Left Foot,0.0,Goalkeeper
1161,8.1519,8.418836,Neven Subotić,Borussia Dortmund,Right Center Back,Right Foot,0.0,Center Back
1162,9.626788,8.397463,Mats Hummels,Germany,Center Back,Right Foot,0.0,Center Back
1163,8.101113,7.35494,Jérôme Boateng,Bayern Munich,Right Center Back,Right Foot,0.0,Center Back
1164,-1.9934134,8.247917,Manuel Neuer,Germany,Goalkeeper,Right Foot,0.1111111111111111,Goalkeeper
1165,10.237977,2.5728953,Robert Lewandowski,Poland,Center Forward,Right Foot,0.4285714285714285,Striker
1166,3.5400014,7.1585646,David Olatukunbo Alaba,Austria,Left Back,Left Foot,0.0,Left Back
1167,5.9445868,7.9897246,Dante Bonfim da Costa Santos,Bayern Munich,Left Center Back,Left Foot,0.0,Center Back
1168,7.114497,4.711935,Kevin Großkreutz,Borussia Dortmund,Left Wing,Right Foot,0.0,Left Wing
1169,3.5099185,3.018614,Philipp Lahm,Bayern Munich,Right Back,Right Foot,0.3333333333333333,Right Back
1170,6.399808,1.9042921,Bastian Schweinsteiger,Bayern Munich,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
1171,8.569682,2.5235188,Thomas Müller,Germany,Center Attacking Midfield,Right Foot,0.1,Attacking Midfield
1172,6.745341,5.173735,Mario Lemina,Juventus,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
1173,7.50149,2.628014,Juan Guillermo Cuadrado Bello,Colombia,Right Wing,Right Foot,0.4,Right Wing
1174,5.2930017,8.322227,Giorgio Chiellini,Italy,Left Center Back,Left Foot,0.0,Center Back
1175,4.2315855,7.300459,Alex Sandro Lobo Silva,Juventus,Left Back,Left Foot,0.0,Left Back
1176,3.2843761,6.197759,Paulo Bruno Exequiel Dybala,Argentina,Center Attacking Midfield,Left Foot,0.0,Attacking Midfield
1177,7.2792754,6.970008,Emre Can,Germany,Right Center Back,Right Foot,0.0,Center Back
1178,6.277677,5.081401,Adam David Lallana,Liverpool,Right Wing,Right Foot,0.0,Right Wing
1179,-1.414595,7.9216986,Loris Karius,Liverpool,Goalkeeper,Right Foot,0.0,Goalkeeper
1180,3.573016,8.88474,Andrew Robertson,Scotland,Left Wing Back,Left Foot,0.0,Left Back
1181,8.405985,8.018735,Virgil van Dijk,Liverpool,Left Center Back,Right Foot,0.0,Center Back
1182,4.421335,2.8087127,Trent Alexander-Arnold,Liverpool,Right Back,Right Foot,0.0,Right Back
1183,7.4395566,3.0687976,Georginio Wijnaldum,Netherlands,Center Attacking Midfield,Right Foot,0.5,Attacking Midfield
1184,2.9342492,6.3345647,Mohamed Salah,Egypt,Right Wing,Left Foot,0.75,Right Wing
1185,8.79489,7.570705,Jordan Brian Henderson,England,Center Defensive Midfield,Right Foot,0.0833333333333333,Defensive Midfield
1186,8.300588,2.6065931,Sadio Mané,Senegal,Left Wing,Right Foot,0.4,Left Wing
1187,9.867977,2.9767704,Roberto Firmino Barbosa de Oliveira,Brazil,Center Forward,Right Foot,0.1666666666666666,Striker
1188,9.411841,8.73019,Dejan Lovren,Croatia,Right Center Back,Right Foot,0.0,Center Back
1189,6.7645054,2.4152756,James Philip Milner,Leeds United,Left Center Midfield,Right Foot,0.0,Center Midfield
